"ID","Salmean"
4572,34.920971
4573,34.920971
4574,34.920971
4575,34.920971
4576,34.920666
4577,34.920666
4578,34.920666
4579,34.920666
4580,34.920666
4581,34.920666
4582,34.920666
4583,34.920666
4584,34.920666
4585,34.920666
4586,34.920666
4587,34.920666
4588,34.920666
4589,34.920666
4590,34.920666
4591,34.920666
4592,34.920666
4593,34.920666
4594,34.920666
4595,34.920666
4596,34.920666
4597,34.920666
4598,34.920666
4599,34.920666
4600,34.920666
4601,34.920666
4602,34.920666
4603,34.920666
4604,34.920666
4605,34.920666
4606,34.920666
4607,34.920666
4608,34.920666
4609,34.920666
4610,34.920666
4611,34.920666
4612,34.920666
4613,34.920666
4614,34.920666
4615,34.920666
4616,34.920666
4617,34.920666
4618,34.920666
4619,34.920666
4620,34.920666
4621,34.920666
4622,34.920666
4623,34.920666
4624,34.920666
4625,34.920666
4626,34.920666
4627,34.920666
4628,34.920666
4629,34.920666
4630,34.920666
4631,34.920666
4632,34.920666
4633,34.920666
4634,34.920666
4635,34.920666
4636,34.920666
4637,34.920666
4638,34.920666
4639,34.920666
4640,34.920666
4641,34.920666
4642,34.920666
4643,34.920666
4644,34.920666
4645,34.920666
4646,34.920666
4647,34.920666
4648,34.920666
4649,34.920666
4650,34.920666
4651,34.920666
4652,34.920666
4653,34.920666
4654,34.920666
4655,34.920666
4656,34.920666
4657,34.920666
4658,34.920666
4659,34.920666
4660,34.920666
4661,34.920666
4662,34.920666
4663,34.920666
4664,34.920666
4665,34.920666
4666,34.920666
4667,34.920666
4668,34.920666
4669,34.920666
4670,34.920666
4671,34.920666
4672,34.920666
4673,34.920666
4674,34.920666
4675,34.920666
4676,34.920666
4677,34.920666
4678,34.920666
4679,34.920666
4680,34.920666
4681,34.920666
4682,34.920666
4683,34.920666
4684,34.920666
4685,34.920666
4686,34.920666
4687,34.920666
4688,34.920666
4689,34.920666
4690,34.920666
4691,34.920666
4692,34.920666
4693,34.920666
4694,34.920666
4695,34.920666
4696,34.920666
4697,34.920666
4698,34.920971
4699,34.920971
4700,34.920971
4701,34.920971
4702,34.920971
4703,34.920971
4704,34.920971
4705,34.707535
4706,34.707535
4707,34.707535
4708,34.707535
4709,34.707535
4710,34.707535
4711,34.707535
4712,34.707535
4713,34.707535
4714,34.707535
4715,34.707535
4716,34.707535
4717,34.707535
4718,34.707535
4719,34.707535
4720,34.707535
4721,34.707535
4722,34.707535
4723,34.707535
4724,34.707535
4725,34.707535
4726,34.707535
4727,34.707535
4728,34.707535
4729,34.707535
4730,34.707535
4731,34.707535
4732,34.707535
4733,34.707535
4734,34.707535
4735,34.707535
4736,34.707535
4737,34.707535
4738,34.707535
4739,34.707535
4740,34.707535
4741,34.707535
4742,34.707535
4743,34.707535
4744,34.707535
4745,34.707535
4746,34.707535
4747,34.707535
4748,34.707535
4749,34.707535
4750,34.707535
4751,34.707535
4752,34.707535
4753,34.707535
4754,34.707535
4755,34.707535
4756,34.707535
4757,34.707535
4758,34.707535
4759,34.707535
4760,34.707535
4761,34.707535
4762,34.707535
4763,34.707535
4764,34.707535
4765,34.707535
4766,34.707535
4767,34.707535
4768,34.707535
4769,34.707535
4770,34.707535
4771,34.707535
4772,34.707535
4773,34.707535
4774,34.707535
4775,34.707535
4776,34.707535
4777,34.707535
4778,34.707535
4779,34.707535
4780,34.707535
4781,34.707535
4782,34.707535
4783,34.707535
4784,34.707535
4785,34.707535
4786,34.707535
4787,34.707535
4788,34.707535
4789,34.707535
4790,34.707535
4791,34.707535
4792,34.707535
4793,34.707535
4794,34.707535
4795,34.707535
4796,34.707535
4797,34.707535
4798,34.707535
4799,34.707535
4800,34.707535
4801,34.707535
4802,34.707535
4803,34.707535
4804,34.707535
4805,34.707535
4806,34.707535
4807,34.707535
4808,34.707535
4809,34.707535
4810,34.707535
4811,34.707535
4812,34.707535
4813,34.707535
4814,34.916321
4815,34.916321
4816,34.916321
4817,34.916321
4818,34.916321
4819,34.916321
4820,34.916321
4821,34.916321
4822,34.916321
4823,34.916321
4824,34.916321
4825,34.916321
4826,34.916321
4827,34.916321
4828,34.916321
4829,34.916321
4830,34.916321
4831,34.916321
4832,34.916321
4833,34.916321
4834,34.916321
4835,34.916321
4836,34.916321
4837,34.916321
4838,34.916321
4839,34.916321
4840,34.916321
4841,34.916321
4842,34.916321
4843,34.916321
4844,34.916321
4845,34.916321
4846,34.916321
4847,34.916321
4848,34.916321
4849,34.916321
4850,34.916321
4851,34.916321
4852,34.916321
4853,34.916321
4854,34.916321
4855,34.916321
4856,34.916321
4857,34.916321
4858,34.916321
4859,34.916321
4860,34.916321
4861,34.916321
4862,34.916321
4863,34.916321
4864,34.916321
4865,34.916321
4866,34.916321
4867,34.916321
4868,34.916321
4869,34.916321
4870,34.916321
4871,34.916321
4872,34.916321
4873,34.916321
4874,34.916321
4875,34.916321
4876,34.916321
4877,34.916321
4878,34.916321
4879,34.916321
4880,34.916321
4881,34.916321
4882,34.916321
4883,33.679928
4884,33.679928
4885,33.659863
4886,33.673069
4887,33.673069
4888,33.673069
4889,33.673069
4890,33.673069
4891,33.673069
4892,33.673069
4893,33.673069
4894,33.673069
4895,33.673069
4896,33.673069
4897,33.673069
4898,33.673069
4899,33.672619
4900,33.672619
4901,33.672619
4902,33.672619
4903,33.672619
4904,33.672619
4905,33.673069
4906,33.673069
4907,33.673069
4908,33.673069
4909,33.672619
4910,33.672619
4911,33.672619
4912,33.672619
4913,33.672619
4914,33.672619
4915,33.672619
4916,33.672619
4917,33.672997
4918,33.672997
4919,33.672997
4920,33.672997
4921,33.672997
4922,33.672997
4923,33.672997
4924,33.672997
4925,33.672997
4926,33.672997
4927,33.672997
4928,33.672997
4929,33.672997
4930,33.672997
4931,33.672997
4932,33.672997
4933,33.672997
4934,33.672997
4935,33.672997
4936,33.672997
4937,33.672997
4938,33.672997
4939,33.687267
4940,33.687267
4941,33.687267
4942,33.687267
4943,33.687267
4944,33.687267
4945,33.687267
4946,33.687267
4947,33.687267
4948,33.686573
4949,33.686573
4950,33.686573
4951,33.686573
4952,33.686573
4953,33.686573
4954,33.686573
4955,33.64674
4956,33.653824
4957,33.653824
4958,33.664875
4959,33.664875
4960,33.664875
4961,33.664875
4962,33.659279
4963,33.659279
4964,33.659279
4965,33.659279
4966,33.659279
4967,33.659279
4968,33.655205
4969,33.659279
4970,33.659279
4971,33.659279
4972,33.659279
4973,33.659279
4974,33.659279
4975,33.672504
4976,33.672504
4977,33.672504
4978,33.672504
4979,33.672504
4980,33.672504
4981,33.468758
4982,33.468758
4983,33.468758
4984,33.468758
4985,33.468758
4986,33.468758
4987,33.47678
4988,33.47678
4989,33.47678
4990,33.47678
4991,33.468758
4992,33.468758
4993,33.468758
4994,33.468758
4995,33.461956
4996,33.461956
4997,33.461956
4998,33.461956
4999,33.457603
5000,33.457603
5001,33.457603
5002,33.457603
5003,33.457603
5004,33.461956
5005,33.461956
5006,34.705616
5007,34.705616
5008,34.705616
5009,34.705616
5010,34.705616
5011,34.702923
5012,34.705616
5013,34.590603
5014,34.590603
5015,34.590603
5016,34.590603
5017,34.590603
5018,34.590603
5019,34.590603
5020,34.590603
5021,34.590603
5022,34.590603
5023,34.585117
5024,34.585117
5025,34.585117
5026,34.585117
5027,34.585117
5028,34.585117
5029,34.585117
5030,34.590603
5031,34.590603
5032,34.590603
5033,34.590603
5034,34.554657
5035,34.554657
5036,34.554657
5037,34.524479
5038,34.524479
5039,34.524479
5040,34.516106
5041,34.516106
5042,34.516106
5043,34.516106
5044,34.516106
5045,34.516106
5046,34.516106
5047,34.516106
5048,34.516106
5049,34.495079
5050,34.495079
5051,34.495079
5052,34.495079
5053,34.495079
5054,34.495079
5055,34.495079
5056,34.495079
5057,34.495079
5058,34.495079
5059,34.495079
5060,34.843204
5061,34.835796
5062,34.835796
5063,34.835796
5064,34.835796
5065,34.835796
5066,34.835796
5067,34.835796
5068,34.835796
5069,34.825806
5070,34.825806
5071,34.825806
5072,33.988441
5073,33.988441
5074,33.998791
5075,33.998791
5076,33.998791
5077,33.998791
5078,27.612234
5079,27.612234
5080,27.612234
5081,27.612234
5082,27.612234
5083,27.612234
5084,27.612234
5085,27.612234
5086,27.612234
5087,27.612234
5088,27.612234
5089,27.612234
5090,27.612234
5091,27.612234
5092,27.612234
5093,27.612234
5094,27.612234
5095,27.612234
5096,27.612234
5097,27.612234
5098,27.612234
5099,27.612234
5100,27.612234
5101,27.612234
5102,27.612234
5103,27.612234
5104,27.612234
5105,27.612234
5106,27.612234
5107,27.612234
5108,27.612234
5109,27.612234
5110,27.612234
5111,27.612234
5112,27.612234
5113,27.612234
5114,27.612234
5115,27.612234
5116,27.612234
5117,27.612234
5118,30.357641
5119,30.357641
5120,30.357641
5121,30.357641
5122,30.357641
5123,30.357641
5124,30.357641
5125,30.357641
5126,30.357641
5127,30.357641
5128,30.357641
5129,30.357641
5130,30.357641
5131,30.357641
5132,27.612234
5133,27.612234
5134,30.357641
5135,30.357641
5136,30.357641
5137,30.357641
5138,30.357641
5139,30.357641
5140,30.357641
5141,30.357641
5142,30.357641
5143,30.357641
5144,30.357641
5145,30.357641
5146,27.612234
5147,27.612234
5148,27.612234
5149,27.612234
5150,27.612234
5151,27.612234
5152,27.612234
5153,27.612234
5154,30.357641
5155,30.357641
5156,27.612234
5157,27.612234
5158,27.612234
5159,27.612234
5160,27.612234
5161,27.612234
5162,27.612234
5163,27.612234
5164,27.612234
5165,27.612234
5166,34.052441
5167,33.973724
5168,27.611797
5169,27.611797
5170,27.611797
5171,27.611797
5172,27.611797
5173,27.611797
5174,27.611797
5175,27.611797
5176,27.611797
5177,27.611547
5178,34.284454
5179,34.284454
5180,34.284454
5181,34.296719
5182,34.293827
5183,34.293827
5184,34.296719
5185,34.293827
5186,34.296719
5187,34.296719
5188,34.293827
5189,34.293827
5190,34.293827
5191,34.293827
5192,34.296719
5193,34.296719
5194,34.296719
5195,34.296719
5196,34.296719
5197,34.296719
5198,34.296719
5199,34.296719
5200,34.285805
5201,34.285805
5202,34.286777
5203,34.286777
5204,34.284454
5205,34.818092
5206,34.818092
5207,34.818092
5208,34.818092
5209,34.818092
5210,34.818092
5211,34.818092
5212,34.818092
5213,34.818092
5214,34.804153
5215,34.804153
5216,34.804153
5217,34.804153
5218,34.804153
5219,34.804153
5220,34.804153
5221,34.804153
5222,34.804153
5223,34.804153
5224,34.804153
5225,34.804153
5226,34.804153
5227,34.804153
5228,34.804153
5229,34.804153
5230,34.804153
5231,34.804153
5232,34.8144
5233,33.425327
5234,33.413239
5235,33.413239
5236,33.413239
5237,33.425327
5238,33.425327
5239,33.425327
5240,33.425327
5241,33.425327
5242,33.417332
5243,33.417332
5244,33.417332
5245,33.417332
5246,33.425327
5247,33.425327
5248,33.425327
5249,33.425327
5250,33.425327
5251,33.413239
5252,33.413239
5253,33.413239
5254,33.413239
5255,33.413239
5256,33.413239
5257,33.413239
5258,33.413239
5259,33.425327
5260,33.425327
5261,33.417332
5262,33.413239
5263,33.413239
5264,33.413239
5265,33.417332
5266,33.417332
5267,33.425327
5268,33.425327
5269,33.425327
5270,33.417332
5271,33.413239
5272,33.425327
5273,33.427166
5274,33.425327
5275,33.425327
5276,33.425327
5277,33.425327
5278,33.413239
5279,33.413239
5280,33.413239
5281,33.413239
5282,33.413239
5283,33.413239
5284,33.413239
5285,33.413239
5286,33.413239
5287,33.425327
5288,33.413239
5289,33.413239
5290,33.413239
5291,33.425327
5292,33.425327
5293,33.425327
5294,33.425327
5295,33.413239
5296,33.413239
5297,33.413239
5298,33.417332
5299,33.417332
5300,33.417332
5301,33.427166
5302,33.427166
5303,33.427166
5304,33.427166
5305,33.427166
5306,33.417332
5307,33.417332
5308,33.417332
5309,33.417332
5310,33.417332
5311,33.417332
5312,33.427166
5313,33.427166
5314,33.417332
5315,33.417332
5316,33.417332
5317,33.417332
5318,33.417332
5319,33.417332
5320,33.417332
5321,33.417332
5322,33.415752
5323,33.415363
5324,33.415363
5325,33.415363
5326,33.415752
5327,33.415363
5328,33.415363
5329,33.415752
5330,33.415363
5331,33.415363
5332,33.415363
5333,33.415363
5334,33.415363
5335,33.415363
5336,33.415363
5337,33.415752
5338,33.415363
5339,33.415752
5340,33.415363
5341,33.415363
5342,33.415363
5343,33.415363
5344,33.415752
5345,33.415363
5346,33.415752
5347,33.415752
5348,33.415752
5349,33.415752
5350,33.415363
5351,33.415752
5352,33.415363
5353,33.423336
5354,33.423336
5355,33.422985
5356,33.422985
5357,33.422985
5358,33.422985
5359,33.423336
5360,33.422985
5361,33.422985
5362,33.422985
5363,33.422985
5364,33.422985
5365,33.422985
5366,33.423336
5367,33.422985
5368,33.422985
5369,33.422985
5370,33.422985
5371,33.422985
5372,33.423336
5373,33.422985
5374,33.422985
5375,33.422985
5376,33.411098
5377,33.411098
5378,33.408398
5379,33.408398
5380,33.408398
5381,33.411098
5382,33.411098
5383,33.411098
5384,33.411098
5385,33.411098
5386,33.411098
5387,33.411098
5388,33.411098
5389,33.411098
5390,33.413731
5391,33.413731
5392,33.413731
5393,33.413731
5394,33.411098
5395,33.411098
5396,33.411098
5397,33.411098
5398,33.411098
5399,33.411098
5400,33.411098
5401,33.411098
5402,33.411098
5403,33.411098
5404,33.411098
5405,33.411098
5406,33.411098
5407,33.411098
5408,33.411098
5409,33.411098
5410,33.411098
5411,33.411098
5412,33.411098
5413,33.411098
5414,33.411098
5415,33.411098
5416,33.411098
5417,33.411098
5418,33.411098
5419,33.411098
5420,33.411098
5421,33.411098
5422,33.411098
5423,33.411098
5424,33.411098
5425,33.411098
5426,33.411098
5427,33.827148
5428,33.860847
5429,33.893143
5430,33.893143
5431,34.12904
5432,34.137848
5433,34.137848
5434,34.124046
5435,34.124046
5436,34.124046
5437,34.124046
5438,34.124046
5439,34.124046
5440,34.137848
5441,34.137848
5442,34.137848
5443,NA
5444,NA
5445,34.086872
5446,34.005123
5447,34.005123
5448,34.004215
5449,34.004215
5450,34.004215
5451,34.004215
5452,34.004215
5453,34.005123
5454,34.086872
5455,34.086872
5456,34.086872
5457,34.086872
5458,34.086872
5459,34.086872
5460,33.935127
5461,33.935127
5462,34.004215
5463,34.004215
5464,34.004215
5465,34.005123
5466,33.935127
5467,33.935127
5468,34.005123
5469,34.086872
5470,34.004215
5471,34.004215
5472,34.004215
5473,34.004215
5474,34.004215
5475,34.005123
5476,34.005123
5477,34.005123
5478,34.004215
5479,34.005123
5480,34.004215
5481,34.004215
5482,34.004215
5483,34.004215
5484,34.005123
5485,34.005123
5486,34.005123
5487,34.005123
5488,34.086872
5489,34.004215
5490,34.086872
5491,34.086872
5492,34.005123
5493,34.005123
5494,34.004215
5495,34.004215
5496,34.005123
5497,34.001659
5498,33.916874
5499,33.916874
5500,33.916874
5501,34.688263
5502,34.688263
5503,34.688263
5504,34.690102
5505,34.690102
5506,34.666157
5507,34.666157
5508,34.666157
5509,34.666157
5510,34.666157
5511,34.666157
5512,34.666157
5513,34.666157
5514,34.666157
5515,34.666157
5516,34.666157
5517,34.28738
5518,34.284454
5519,34.284454
5520,34.284454
5521,34.283913
5522,34.283913
5523,34.283913
5524,34.283913
5525,34.283913
5526,34.284454
5527,34.284454
5528,34.909492
5529,34.909492
5530,34.909492
5531,34.909492
5532,34.907795
5533,34.909492
5534,34.907795
5535,34.909492
5536,34.909492
5537,34.909492
5538,34.909492
5539,34.909492
5540,34.909492
5541,34.909492
5542,34.909492
5543,34.909492
5544,34.909492
5545,34.909492
5546,34.909492
5547,34.909492
5548,34.909492
5549,34.909492
5550,34.909492
5551,34.909492
5552,34.909492
5553,34.909492
5554,34.907795
5555,34.909492
5556,34.909492
5557,34.909492
5558,34.909492
5559,34.909492
5560,34.909492
5561,34.909492
5562,34.909492
5563,34.909492
5564,34.907795
5565,34.909492
5566,34.907795
5567,34.909492
5568,34.909492
5569,34.909492
5570,34.909492
5571,33.627625
5572,33.627625
5573,33.627625
5574,33.691311
5575,33.691311
5576,33.691311
5577,33.691311
5578,33.691311
5579,33.691311
5580,33.684547
5581,33.684547
5582,33.684547
5583,33.684547
5584,33.684547
5585,33.662472
5586,33.662472
5587,33.654591
5588,33.654591
5589,33.654591
5590,33.654591
5591,33.654591
5592,33.654591
5593,33.654591
5594,33.654591
5595,33.694149
5596,33.694149
5597,33.694149
5598,33.694149
5599,33.694149
5600,33.694149
5601,33.694149
5602,33.694149
5603,33.694149
5604,33.694149
5605,33.694149
5606,33.694149
5607,33.998158
5608,33.998158
5609,33.998158
5610,33.998158
5611,33.998158
5612,33.998158
5613,33.998158
5614,33.998158
5615,33.998158
5616,33.998158
5617,33.654266
5618,33.654266
5619,33.636436
5620,33.636436
5621,33.636436
5622,33.646603
5623,33.636436
5624,33.636436
5625,33.636436
5626,33.636436
5627,33.616741
5628,33.616741
5629,33.611019
5630,33.611019
5631,33.611019
5632,33.611019
5633,33.611019
5634,33.611019
5635,33.611019
5636,33.611019
5637,33.611019
5638,33.611019
5639,33.611019
5640,33.611019
5641,33.611019
5642,33.611019
5643,33.611019
5644,33.611019
5645,33.611019
5646,33.611019
5647,33.611019
5648,33.611019
5649,33.611019
5650,33.611019
5651,33.611019
5652,33.611019
5653,33.611019
5654,33.611019
5655,33.611019
5656,33.611019
5657,33.611019
5658,33.611019
5659,33.611019
5660,33.611019
5661,33.611019
5662,33.611019
5663,33.611019
5664,33.611019
5665,33.611019
5666,33.611019
5667,33.611019
5668,33.611019
5669,33.611019
5670,33.611019
5671,33.611019
5672,33.611019
5673,33.611019
5674,33.611019
5675,33.611019
5676,33.611019
5677,33.611019
5678,33.611019
5679,33.611019
5680,33.611019
5681,33.611019
5682,33.611019
5683,33.611019
5684,33.611019
5685,33.611019
5686,33.611019
5687,33.611019
5688,33.611019
5689,33.611019
5690,33.550358
5691,33.550358
5692,33.550358
5693,33.550358
5694,33.550358
5695,33.550358
5696,33.550358
5697,33.550358
5698,33.550358
5699,33.550358
5700,33.550358
5701,33.550358
5702,33.550358
5703,33.550358
5704,33.550358
5705,33.550358
5706,33.550358
5707,33.550358
5708,33.550358
5709,33.550358
5710,33.550358
5711,33.56142
5712,33.56142
5713,33.550358
5714,33.550358
5715,33.550358
5716,33.56142
5717,33.56142
5718,33.56142
5719,33.56142
5720,33.550358
5721,33.550358
5722,33.550358
5723,33.550358
5724,33.56142
5725,33.56142
5726,33.56142
5727,33.56142
5728,33.56142
5729,33.550358
5730,33.550358
5731,33.550358
5732,33.550358
5733,33.550358
5734,33.56142
5735,33.56142
5736,33.56142
5737,33.56142
5738,33.56142
5739,33.56142
5740,33.56142
5741,33.56142
5742,33.56142
5743,33.56142
5744,33.56142
5745,33.56142
5746,33.56142
5747,33.56142
5748,33.56142
5749,33.56142
5750,33.56142
5751,33.56142
5752,33.56142
5753,33.56142
5754,33.56142
5755,33.56142
5756,33.56142
5757,33.56142
5758,33.56142
5759,33.56142
5760,33.56142
5761,33.56142
5762,33.56142
5763,33.56142
5764,33.56142
5765,33.56142
5766,33.56142
5767,33.56142
5768,33.56142
5769,33.56142
5770,33.56142
5771,33.56142
5772,33.510075
5773,33.510075
5774,33.510075
5775,33.510075
5776,33.510075
5777,33.510075
5778,33.510075
5779,33.510075
5780,33.510075
5781,33.510075
5782,33.510075
5783,33.510075
5784,33.510075
5785,33.510075
5786,33.510075
5787,33.510075
5788,33.510075
5789,33.510075
5790,33.510075
5791,33.510075
5792,33.510075
5793,33.510075
5794,33.510075
5795,33.510075
5796,33.510075
5797,33.510075
5798,33.510075
5799,33.510075
5800,33.510075
5801,33.510075
5802,33.510075
5803,33.510075
5804,33.510075
5805,33.510075
5806,33.510075
5807,33.510075
5808,33.510075
5809,33.510075
5810,33.510075
5811,33.510075
5812,33.510075
5813,33.510075
5814,33.510075
5815,33.510075
5816,33.494507
5817,33.494507
5818,33.494507
5819,33.494507
5820,33.494507
5821,33.494507
5822,33.494507
5823,33.494507
5824,33.494507
5825,33.494507
5826,33.494507
5827,33.494507
5828,33.494507
5829,33.494507
5830,33.494507
5831,33.494507
5832,33.494507
5833,33.494507
5834,33.494507
5835,33.494507
5836,33.494507
5837,33.494507
5838,33.494507
5839,33.494507
5840,33.494507
5841,33.494507
5842,33.494507
5843,33.494507
5844,33.494507
5845,33.494507
5846,33.494507
5847,33.494507
5848,33.494507
5849,33.494507
5850,33.494507
5851,33.494507
5852,33.494507
5853,33.494507
5854,33.494507
5855,33.494507
5856,33.494507
5857,33.494507
5858,33.494507
5859,33.494507
5860,33.494507
5861,33.494507
5862,33.494507
5863,33.494507
5864,33.494507
5865,33.494507
5866,33.494507
5867,33.494507
5868,33.494507
5869,33.494507
5870,33.494507
5871,33.494507
5872,33.494507
5873,33.494507
5874,33.494507
5875,33.494507
5876,33.494507
5877,33.494507
5878,33.494507
5879,33.518307
5880,33.518307
5881,33.518307
5882,33.580647
5883,33.518307
5884,33.518307
5885,33.518307
5886,33.518307
5887,33.518307
5888,33.518307
5889,33.518307
5890,33.580647
5891,33.518307
5892,33.580647
5893,33.518307
5894,33.518307
5895,33.518307
5896,33.580647
5897,33.580647
5898,33.518307
5899,33.518307
5900,33.518307
5901,33.518307
5902,33.518307
5903,33.518307
5904,33.518307
5905,33.518307
5906,33.518307
5907,33.518307
5908,33.518307
5909,33.580647
5910,33.580647
5911,33.580647
5912,33.580647
5913,33.580647
5914,33.580647
5915,33.580647
5916,33.580647
5917,33.518307
5918,33.580647
5919,33.518307
5920,33.518307
5921,33.518307
5922,33.518307
5923,33.518307
5924,33.518307
5925,33.518307
5926,33.580647
5927,33.518307
5928,33.518307
5929,33.518307
5930,33.518307
5931,33.580647
5932,33.518307
5933,33.518307
5934,33.518307
5935,33.518307
5936,33.518307
5937,33.477001
5938,33.477001
5939,33.452404
5940,33.452084
5941,33.452084
5942,33.452084
5943,33.452084
5944,33.936092
5945,33.949795
5946,33.936092
5947,33.936092
5948,33.936092
5949,33.949795
5950,33.936092
5951,33.949795
5952,33.936092
5953,33.949795
5954,33.936092
5955,33.949795
5956,33.949795
5957,33.949795
5958,33.936092
5959,33.949795
5960,34.187836
5961,34.187836
5962,34.187836
5963,34.187836
5964,34.187836
5965,34.187836
5966,34.187836
5967,34.187836
5968,34.187836
5969,34.187836
5970,34.187836
5971,34.187836
5972,34.187836
5973,34.187836
5974,34.187836
5975,34.187836
5976,34.187836
5977,34.187836
5978,34.187836
5979,34.187836
5980,34.187836
5981,34.187836
5982,34.187836
5983,34.187836
5984,34.187836
5985,34.187836
5986,34.187836
5987,34.187836
5988,34.187836
5989,34.187836
5990,34.187836
5991,34.187836
5992,33.936092
5993,33.936092
5994,33.936092
5995,33.936092
5996,33.936092
5997,33.936092
5998,33.936092
5999,33.936092
6000,33.949795
6001,33.949795
6002,33.949795
6003,33.949795
6004,33.949795
6005,33.949795
6006,33.949795
6007,33.949795
6008,33.936092
6009,33.936092
6010,33.936092
6011,33.936092
6012,33.946949
6013,33.87125
6014,33.946949
6015,33.946949
6016,33.946949
6017,33.87125
6018,33.946949
6019,33.946949
6020,33.946949
6021,33.946949
6022,33.946949
6023,33.946949
6024,33.946949
6025,33.87125
6026,33.87125
6027,33.87125
6028,33.946949
6029,33.946949
6030,33.946949
6031,33.946949
6032,33.946949
6033,33.946949
6034,33.946949
6035,33.946949
6036,34.345512
6037,34.345512
6038,34.363239
6039,34.363239
6040,34.363239
6041,34.363239
6042,34.363239
6043,34.363239
6044,34.363239
6045,34.363239
6046,34.363239
6047,34.363239
6048,34.363239
6049,34.363239
6050,34.363239
6051,34.363239
6052,34.363239
6053,34.363239
6054,34.396976
6055,34.396976
6056,34.396976
6057,34.383461
6058,34.383461
6059,34.396976
6060,34.383461
6061,34.396976
6062,34.396976
6063,34.508434
6064,34.371288
6065,34.371288
6066,34.371288
6067,34.343853
6068,34.338123
6069,34.336082
6070,34.415684
6071,34.396976
6072,34.396976
6073,34.657085
6074,34.657085
6075,34.657085
6076,34.657085
6077,34.657085
6078,34.674068
6079,34.674068
6080,34.508434
6081,34.508434
6082,34.508434
6083,34.508434
6084,34.508434
6085,34.508434
6086,34.508434
6087,34.500359
6088,34.508434
6089,34.508434
6090,34.500359
6091,34.508434
6092,34.508434
6093,34.508434
6094,34.508434
6095,34.508434
6096,34.508434
6097,34.508434
6098,34.508434
6099,34.500359
6100,34.500359
6101,34.508434
6102,34.674068
6103,34.508434
6104,34.554771
6105,34.554771
6106,34.554771
6107,34.527187
6108,34.554771
6109,34.554771
6110,34.554771
6111,34.554771
6112,34.527187
6113,34.527187
6114,34.554771
6115,34.554771
6116,34.554771
6117,34.554771
6118,34.554771
6119,34.554771
6120,34.554771
6121,34.554771
6122,34.554771
6123,34.554771
6124,34.554771
6125,34.554771
6126,34.396946
6127,34.396946
6128,34.396946
6129,34.396946
6130,34.396946
6131,34.396946
6132,34.396946
6133,34.396946
6134,34.396221
6135,34.388939
6136,34.388939
6137,34.388939
6138,34.388939
6139,34.388939
6140,34.396946
6141,34.396946
6142,34.396946
6143,34.396946
6144,34.522087
6145,34.522087
6146,34.522087
6147,34.522087
6148,34.522087
6149,34.522087
6150,34.522087
6151,34.396946
6152,34.522087
6153,34.396946
6154,34.396946
6155,34.396946
6156,34.396946
6157,34.396946
6158,34.522087
6159,34.396946
6160,34.522087
6161,34.522087
6162,34.396946
6163,34.396946
6164,34.522087
6165,34.522087
6166,34.522087
6167,34.522087
6168,34.430305
6169,34.430305
6170,34.430305
6171,34.430305
6172,34.430305
6173,34.430305
6174,34.430305
6175,34.430305
6176,34.527187
6177,34.554771
6178,34.336082
6179,34.336082
6180,34.336082
6181,34.349136
6182,34.349136
6183,34.349136
6184,34.345512
6185,34.310345
6186,34.310345
6187,34.310345
6188,34.310345
6189,34.310345
6190,34.310345
6191,34.310345
6192,34.310345
6193,34.310345
6194,34.310345
6195,34.310345
6196,34.310345
6197,34.303818
6198,34.303818
6199,34.303818
6200,34.303818
6201,34.303818
6202,34.310345
6203,34.309643
6204,34.310345
6205,34.310345
6206,34.310345
6207,34.310345
6208,34.310345
6209,34.310345
6210,34.310345
6211,34.310345
6212,34.310345
6213,34.347534
6214,34.347534
6215,34.347534
6216,34.347534
6217,34.347534
6218,34.349472
6219,34.349472
6220,34.358192
6221,34.358192
6222,34.350739
6223,34.347534
6224,34.347534
6225,34.347534
6226,34.347534
6227,34.350739
6228,34.347534
6229,34.347534
6230,34.347534
6231,34.347534
6232,34.347534
6233,34.347534
6234,34.347534
6235,34.347534
6236,34.347534
6237,34.349472
6238,34.349472
6239,34.358192
6240,34.349472
6241,34.358192
6242,34.358192
6243,34.358192
6244,34.358192
6245,34.358192
6246,34.358192
6247,34.358192
6248,34.358192
6249,34.358192
6250,34.349472
6251,34.358192
6252,34.358192
6253,34.358192
6254,34.349472
6255,34.371204
6256,34.371204
6257,34.371204
6258,34.371204
6259,34.379021
6260,34.379021
6261,34.379021
6262,34.379021
6263,34.379021
6264,34.379021
6265,34.379021
6266,34.379021
6267,34.371204
6268,34.371204
6269,34.379021
6270,34.393505
6271,34.393505
6272,34.393505
6273,34.372566
6274,34.390289
6275,34.372566
6276,34.390289
6277,34.372566
6278,34.372566
6279,34.390289
6280,34.372566
6281,34.390289
6282,34.372566
6283,34.372566
6284,34.372566
6285,34.390289
6286,34.372566
6287,34.372566
6288,34.372566
6289,34.390289
6290,34.390289
6291,34.372566
6292,34.372566
6293,34.372566
6294,34.372566
6295,34.390289
6296,34.372566
6297,34.372566
6298,34.390289
6299,34.372566
6300,34.372566
6301,34.372566
6302,34.379021
6303,34.303818
6304,33.711628
6305,33.711628
6306,33.711628
6307,33.711628
6308,33.711628
6309,33.729725
6310,33.729725
6311,33.762669
6312,33.762669
6313,33.762669
6314,33.762669
6315,33.762669
6316,33.762669
6317,33.762669
6318,34.054924
6319,34.054924
6320,34.054924
