"ID","RCP85meantemp_2100","RCP85maxtemp_2100","RCP85maxsal_2100"
14816,11.8175020217896,17.3631381988525,35.3246078491211
14817,11.8175020217896,17.3631381988525,35.3246078491211
14818,11.8175020217896,17.3631381988525,35.3246078491211
14819,11.8175020217896,17.3631381988525,35.3246078491211
14820,11.8187942504883,17.38134765625,35.3241195678711
14821,11.8175020217896,17.3631381988525,35.3246078491211
14822,11.8175020217896,17.3631381988525,35.3246078491211
14823,11.8175020217896,17.3631381988525,35.3246078491211
14824,11.8347291946411,17.3744468688965,34.9781303405762
14825,11.8347291946411,17.3744468688965,34.9781303405762
14826,11.8219079971313,17.3379497528076,35.3350791931152
14827,11.8175020217896,17.3631381988525,35.3246078491211
14828,11.8477153778076,17.3665466308594,35.1188735961914
14829,11.8638401031494,17.3346347808838,33.7163772583008
14830,11.8638401031494,17.3346347808838,33.7163772583008
14831,11.8638401031494,17.3346347808838,33.7163772583008
14832,11.8116416931152,17.3159332275391,34.0628242492676
14833,11.8477153778076,17.3665466308594,35.1188735961914
14834,11.8371391296387,17.3481407165527,35.3345413208008
14835,11.8371391296387,17.3481407165527,35.3345413208008
14836,11.8371391296387,17.3481407165527,35.3345413208008
14837,11.8434276580811,17.3273983001709,33.7477912902832
14838,11.8434276580811,17.3273983001709,33.7477912902832
14839,11.8371391296387,17.3481407165527,35.3345413208008
14840,11.8138275146484,17.3252830505371,34.0383605957031
14841,11.8371391296387,17.3481407165527,35.3345413208008
14842,11.8371391296387,17.3481407165527,35.3345413208008
14843,11.8167657852173,17.3419914245605,34.0302848815918
14844,11.8434276580811,17.3273983001709,33.7477912902832
14845,11.8434276580811,17.3273983001709,33.7477912902832
14846,11.8638401031494,17.3346347808838,33.7163772583008
14847,11.8638401031494,17.3346347808838,33.7163772583008
14848,11.8116416931152,17.3159332275391,34.0628242492676
14849,11.8116416931152,17.3159332275391,34.0628242492676
14850,11.8609266281128,17.3031806945801,33.7266120910645
14851,11.8434276580811,17.3273983001709,33.7477912902832
14852,11.8434276580811,17.3273983001709,33.7477912902832
14853,11.8434276580811,17.3273983001709,33.7477912902832
14854,11.8434276580811,17.3273983001709,33.7477912902832
14855,11.8434276580811,17.3273983001709,33.7477912902832
14856,11.8638401031494,17.3346347808838,33.7163772583008
14857,11.8638401031494,17.3346347808838,33.7163772583008
14858,11.8371391296387,17.3481407165527,35.3345413208008
