"ID","Layer","Meantemp","Yearnr","TS_year"
12619,"bottomT_mean_1993.2018.15",8.60759258270264,"15",2007
12619,"bottomT_mean_1993.2018.16",8.93530082702637,"16",2008
12619,"bottomT_mean_1993.2018.17",8.67259788513184,"17",2009
12619,"bottomT_mean_1993.2018.18",8.09836101531982,"18",2010
12619,"bottomT_mean_1993.2018.19",8.11642837524414,"19",2011
12619,"bottomT_mean_1993.2018.20",8.44230461120605,"20",2012
12619,"bottomT_mean_1993.2018.21",8.44743156433105,"21",2013
12619,"bottomT_mean_1993.2018.22",9.14478015899658,"22",2014
12619,"bottomT_mean_1993.2018.23",9.15631580352783,"23",2015
12619,"bottomT_mean_1993.2018.24",9.07074165344238,"24",2016
12619,"bottomT_mean_1993.2018.25",9.50367736816406,"25",2017
12619,"bottomT_mean_1993.2018.26",9.78218936920166,"26",2018
12620,"bottomT_mean_1993.2018.1",7.9594407081604,"1",1993
12620,"bottomT_mean_1993.2018.2",7.75417327880859,"2",1994
12620,"bottomT_mean_1993.2018.3",7.91146564483643,"3",1995
12620,"bottomT_mean_1993.2018.4",7.97476100921631,"4",1996
12620,"bottomT_mean_1993.2018.5",8.48558044433594,"5",1997
12620,"bottomT_mean_1993.2018.6",8.34842967987061,"6",1998
12620,"bottomT_mean_1993.2018.7",8.71507930755615,"7",1999
12620,"bottomT_mean_1993.2018.8",8.50975036621094,"8",2000
12620,"bottomT_mean_1993.2018.9",8.63188552856445,"9",2001
12620,"bottomT_mean_1993.2018.10",9.05450630187988,"10",2002
12620,"bottomT_mean_1993.2018.11",8.63676834106445,"11",2003
12620,"bottomT_mean_1993.2018.12",8.84459972381592,"12",2004
12620,"bottomT_mean_1993.2018.13",8.78295230865479,"13",2005
12620,"bottomT_mean_1993.2018.14",9.57649421691895,"14",2006
12620,"bottomT_mean_1993.2018.15",8.60759258270264,"15",2007
12620,"bottomT_mean_1993.2018.16",8.93530082702637,"16",2008
12620,"bottomT_mean_1993.2018.17",8.67259788513184,"17",2009
12620,"bottomT_mean_1993.2018.18",8.09836101531982,"18",2010
12620,"bottomT_mean_1993.2018.19",8.11642837524414,"19",2011
12620,"bottomT_mean_1993.2018.20",8.44230461120605,"20",2012
12620,"bottomT_mean_1993.2018.21",8.44743156433105,"21",2013
12620,"bottomT_mean_1993.2018.22",9.14478015899658,"22",2014
12620,"bottomT_mean_1993.2018.23",9.15631580352783,"23",2015
12620,"bottomT_mean_1993.2018.24",9.07074165344238,"24",2016
12620,"bottomT_mean_1993.2018.25",9.50367736816406,"25",2017
12620,"bottomT_mean_1993.2018.26",9.78218936920166,"26",2018
12621,"bottomT_mean_1993.2018.1",7.9594407081604,"1",1993
12621,"bottomT_mean_1993.2018.2",7.75417327880859,"2",1994
12621,"bottomT_mean_1993.2018.3",7.91146564483643,"3",1995
12621,"bottomT_mean_1993.2018.4",7.97476100921631,"4",1996
12621,"bottomT_mean_1993.2018.5",8.48558044433594,"5",1997
12621,"bottomT_mean_1993.2018.6",8.34842967987061,"6",1998
12621,"bottomT_mean_1993.2018.7",8.71507930755615,"7",1999
12621,"bottomT_mean_1993.2018.8",8.50975036621094,"8",2000
12621,"bottomT_mean_1993.2018.9",8.63188552856445,"9",2001
12621,"bottomT_mean_1993.2018.10",9.05450630187988,"10",2002
12621,"bottomT_mean_1993.2018.11",8.63676834106445,"11",2003
12621,"bottomT_mean_1993.2018.12",8.84459972381592,"12",2004
12621,"bottomT_mean_1993.2018.13",8.78295230865479,"13",2005
12621,"bottomT_mean_1993.2018.14",9.57649421691895,"14",2006
12621,"bottomT_mean_1993.2018.15",8.60759258270264,"15",2007
12621,"bottomT_mean_1993.2018.16",8.93530082702637,"16",2008
12621,"bottomT_mean_1993.2018.17",8.67259788513184,"17",2009
12621,"bottomT_mean_1993.2018.18",8.09836101531982,"18",2010
12621,"bottomT_mean_1993.2018.19",8.11642837524414,"19",2011
12621,"bottomT_mean_1993.2018.20",8.44230461120605,"20",2012
12621,"bottomT_mean_1993.2018.21",8.44743156433105,"21",2013
12621,"bottomT_mean_1993.2018.22",9.14478015899658,"22",2014
12621,"bottomT_mean_1993.2018.23",9.15631580352783,"23",2015
12621,"bottomT_mean_1993.2018.24",9.07074165344238,"24",2016
12621,"bottomT_mean_1993.2018.25",9.50367736816406,"25",2017
12621,"bottomT_mean_1993.2018.26",9.78218936920166,"26",2018
12622,"bottomT_mean_1993.2018.1",7.9594407081604,"1",1993
12622,"bottomT_mean_1993.2018.2",7.75417327880859,"2",1994
12622,"bottomT_mean_1993.2018.3",7.91146564483643,"3",1995
12622,"bottomT_mean_1993.2018.4",7.97476100921631,"4",1996
12622,"bottomT_mean_1993.2018.5",8.48558044433594,"5",1997
12622,"bottomT_mean_1993.2018.6",8.34842967987061,"6",1998
12622,"bottomT_mean_1993.2018.7",8.71507930755615,"7",1999
12622,"bottomT_mean_1993.2018.8",8.50975036621094,"8",2000
12622,"bottomT_mean_1993.2018.9",8.63188552856445,"9",2001
12622,"bottomT_mean_1993.2018.10",9.05450630187988,"10",2002
12622,"bottomT_mean_1993.2018.11",8.63676834106445,"11",2003
12622,"bottomT_mean_1993.2018.12",8.84459972381592,"12",2004
12622,"bottomT_mean_1993.2018.13",8.78295230865479,"13",2005
12622,"bottomT_mean_1993.2018.14",9.57649421691895,"14",2006
12622,"bottomT_mean_1993.2018.15",8.60759258270264,"15",2007
12622,"bottomT_mean_1993.2018.16",8.93530082702637,"16",2008
12622,"bottomT_mean_1993.2018.17",8.67259788513184,"17",2009
12622,"bottomT_mean_1993.2018.18",8.09836101531982,"18",2010
12622,"bottomT_mean_1993.2018.19",8.11642837524414,"19",2011
12622,"bottomT_mean_1993.2018.20",8.44230461120605,"20",2012
12622,"bottomT_mean_1993.2018.21",8.44743156433105,"21",2013
12622,"bottomT_mean_1993.2018.22",9.14478015899658,"22",2014
12622,"bottomT_mean_1993.2018.23",9.15631580352783,"23",2015
12622,"bottomT_mean_1993.2018.24",9.07074165344238,"24",2016
12622,"bottomT_mean_1993.2018.25",9.50367736816406,"25",2017
12622,"bottomT_mean_1993.2018.26",9.78218936920166,"26",2018
12623,"bottomT_mean_1993.2018.1",7.9594407081604,"1",1993
12623,"bottomT_mean_1993.2018.2",7.75417327880859,"2",1994
12623,"bottomT_mean_1993.2018.3",7.91146564483643,"3",1995
12623,"bottomT_mean_1993.2018.4",7.97476100921631,"4",1996
12623,"bottomT_mean_1993.2018.5",8.48558044433594,"5",1997
12623,"bottomT_mean_1993.2018.6",8.34842967987061,"6",1998
12623,"bottomT_mean_1993.2018.7",8.71507930755615,"7",1999
12623,"bottomT_mean_1993.2018.8",8.50975036621094,"8",2000
12623,"bottomT_mean_1993.2018.9",8.63188552856445,"9",2001
12623,"bottomT_mean_1993.2018.10",9.05450630187988,"10",2002
12623,"bottomT_mean_1993.2018.11",8.63676834106445,"11",2003
12623,"bottomT_mean_1993.2018.12",8.84459972381592,"12",2004
12623,"bottomT_mean_1993.2018.13",8.78295230865479,"13",2005
12623,"bottomT_mean_1993.2018.14",9.57649421691895,"14",2006
12623,"bottomT_mean_1993.2018.15",8.60759258270264,"15",2007
12623,"bottomT_mean_1993.2018.16",8.93530082702637,"16",2008
12623,"bottomT_mean_1993.2018.17",8.67259788513184,"17",2009
12623,"bottomT_mean_1993.2018.18",8.09836101531982,"18",2010
12623,"bottomT_mean_1993.2018.19",8.11642837524414,"19",2011
12623,"bottomT_mean_1993.2018.20",8.44230461120605,"20",2012
12623,"bottomT_mean_1993.2018.21",8.44743156433105,"21",2013
12623,"bottomT_mean_1993.2018.22",9.14478015899658,"22",2014
12623,"bottomT_mean_1993.2018.23",9.15631580352783,"23",2015
12623,"bottomT_mean_1993.2018.24",9.07074165344238,"24",2016
12623,"bottomT_mean_1993.2018.25",9.50367736816406,"25",2017
12623,"bottomT_mean_1993.2018.26",9.78218936920166,"26",2018
12624,"bottomT_mean_1993.2018.1",7.9594407081604,"1",1993
12624,"bottomT_mean_1993.2018.2",7.75417327880859,"2",1994
12624,"bottomT_mean_1993.2018.3",7.91146564483643,"3",1995
12624,"bottomT_mean_1993.2018.4",7.97476100921631,"4",1996
12624,"bottomT_mean_1993.2018.5",8.48558044433594,"5",1997
12624,"bottomT_mean_1993.2018.6",8.34842967987061,"6",1998
12624,"bottomT_mean_1993.2018.7",8.71507930755615,"7",1999
12624,"bottomT_mean_1993.2018.8",8.50975036621094,"8",2000
12624,"bottomT_mean_1993.2018.9",8.63188552856445,"9",2001
12624,"bottomT_mean_1993.2018.10",9.05450630187988,"10",2002
12624,"bottomT_mean_1993.2018.11",8.63676834106445,"11",2003
12624,"bottomT_mean_1993.2018.12",8.84459972381592,"12",2004
12624,"bottomT_mean_1993.2018.13",8.78295230865479,"13",2005
12624,"bottomT_mean_1993.2018.14",9.57649421691895,"14",2006
12624,"bottomT_mean_1993.2018.15",8.60759258270264,"15",2007
12624,"bottomT_mean_1993.2018.16",8.93530082702637,"16",2008
12624,"bottomT_mean_1993.2018.17",8.67259788513184,"17",2009
12624,"bottomT_mean_1993.2018.18",8.09836101531982,"18",2010
12624,"bottomT_mean_1993.2018.19",8.11642837524414,"19",2011
12624,"bottomT_mean_1993.2018.20",8.44230461120605,"20",2012
12624,"bottomT_mean_1993.2018.21",8.44743156433105,"21",2013
12624,"bottomT_mean_1993.2018.22",9.14478015899658,"22",2014
12624,"bottomT_mean_1993.2018.23",9.15631580352783,"23",2015
12624,"bottomT_mean_1993.2018.24",9.07074165344238,"24",2016
12624,"bottomT_mean_1993.2018.25",9.50367736816406,"25",2017
12624,"bottomT_mean_1993.2018.26",9.78218936920166,"26",2018
12625,"bottomT_mean_1993.2018.1",7.9594407081604,"1",1993
12625,"bottomT_mean_1993.2018.2",7.75417327880859,"2",1994
12625,"bottomT_mean_1993.2018.3",7.91146564483643,"3",1995
12625,"bottomT_mean_1993.2018.4",7.97476100921631,"4",1996
12625,"bottomT_mean_1993.2018.5",8.48558044433594,"5",1997
12625,"bottomT_mean_1993.2018.6",8.34842967987061,"6",1998
12625,"bottomT_mean_1993.2018.7",8.71507930755615,"7",1999
12625,"bottomT_mean_1993.2018.8",8.50975036621094,"8",2000
12625,"bottomT_mean_1993.2018.9",8.63188552856445,"9",2001
12625,"bottomT_mean_1993.2018.10",9.05450630187988,"10",2002
12625,"bottomT_mean_1993.2018.11",8.63676834106445,"11",2003
12625,"bottomT_mean_1993.2018.12",8.84459972381592,"12",2004
12625,"bottomT_mean_1993.2018.13",8.78295230865479,"13",2005
12625,"bottomT_mean_1993.2018.14",9.57649421691895,"14",2006
12625,"bottomT_mean_1993.2018.15",8.60759258270264,"15",2007
12625,"bottomT_mean_1993.2018.16",8.93530082702637,"16",2008
12625,"bottomT_mean_1993.2018.17",8.67259788513184,"17",2009
12625,"bottomT_mean_1993.2018.18",8.09836101531982,"18",2010
12625,"bottomT_mean_1993.2018.19",8.11642837524414,"19",2011
12625,"bottomT_mean_1993.2018.20",8.44230461120605,"20",2012
12625,"bottomT_mean_1993.2018.21",8.44743156433105,"21",2013
12625,"bottomT_mean_1993.2018.22",9.14478015899658,"22",2014
12625,"bottomT_mean_1993.2018.23",9.15631580352783,"23",2015
12625,"bottomT_mean_1993.2018.24",9.07074165344238,"24",2016
12625,"bottomT_mean_1993.2018.25",9.50367736816406,"25",2017
12625,"bottomT_mean_1993.2018.26",9.78218936920166,"26",2018
12626,"bottomT_mean_1993.2018.1",7.9594407081604,"1",1993
12626,"bottomT_mean_1993.2018.2",7.75417327880859,"2",1994
12626,"bottomT_mean_1993.2018.3",7.91146564483643,"3",1995
12626,"bottomT_mean_1993.2018.4",7.97476100921631,"4",1996
12626,"bottomT_mean_1993.2018.5",8.48558044433594,"5",1997
12626,"bottomT_mean_1993.2018.6",8.34842967987061,"6",1998
12626,"bottomT_mean_1993.2018.7",8.71507930755615,"7",1999
12626,"bottomT_mean_1993.2018.8",8.50975036621094,"8",2000
12626,"bottomT_mean_1993.2018.9",8.63188552856445,"9",2001
12626,"bottomT_mean_1993.2018.10",9.05450630187988,"10",2002
12626,"bottomT_mean_1993.2018.11",8.63676834106445,"11",2003
12626,"bottomT_mean_1993.2018.12",8.84459972381592,"12",2004
12626,"bottomT_mean_1993.2018.13",8.78295230865479,"13",2005
12626,"bottomT_mean_1993.2018.14",9.57649421691895,"14",2006
12626,"bottomT_mean_1993.2018.15",8.60759258270264,"15",2007
12626,"bottomT_mean_1993.2018.16",8.93530082702637,"16",2008
12626,"bottomT_mean_1993.2018.17",8.67259788513184,"17",2009
12626,"bottomT_mean_1993.2018.18",8.09836101531982,"18",2010
12626,"bottomT_mean_1993.2018.19",8.11642837524414,"19",2011
12626,"bottomT_mean_1993.2018.20",8.44230461120605,"20",2012
12626,"bottomT_mean_1993.2018.21",8.44743156433105,"21",2013
12626,"bottomT_mean_1993.2018.22",9.14478015899658,"22",2014
12626,"bottomT_mean_1993.2018.23",9.15631580352783,"23",2015
12626,"bottomT_mean_1993.2018.24",9.07074165344238,"24",2016
12626,"bottomT_mean_1993.2018.25",9.50367736816406,"25",2017
12626,"bottomT_mean_1993.2018.26",9.78218936920166,"26",2018
12627,"bottomT_mean_1993.2018.1",7.9594407081604,"1",1993
12627,"bottomT_mean_1993.2018.2",7.75417327880859,"2",1994
12627,"bottomT_mean_1993.2018.3",7.91146564483643,"3",1995
12627,"bottomT_mean_1993.2018.4",7.97476100921631,"4",1996
12627,"bottomT_mean_1993.2018.5",8.48558044433594,"5",1997
12627,"bottomT_mean_1993.2018.6",8.34842967987061,"6",1998
12627,"bottomT_mean_1993.2018.7",8.71507930755615,"7",1999
12627,"bottomT_mean_1993.2018.8",8.50975036621094,"8",2000
12627,"bottomT_mean_1993.2018.9",8.63188552856445,"9",2001
12627,"bottomT_mean_1993.2018.10",9.05450630187988,"10",2002
12627,"bottomT_mean_1993.2018.11",8.63676834106445,"11",2003
12627,"bottomT_mean_1993.2018.12",8.84459972381592,"12",2004
12627,"bottomT_mean_1993.2018.13",8.78295230865479,"13",2005
12627,"bottomT_mean_1993.2018.14",9.57649421691895,"14",2006
12627,"bottomT_mean_1993.2018.15",8.60759258270264,"15",2007
12627,"bottomT_mean_1993.2018.16",8.93530082702637,"16",2008
12627,"bottomT_mean_1993.2018.17",8.67259788513184,"17",2009
12627,"bottomT_mean_1993.2018.18",8.09836101531982,"18",2010
12627,"bottomT_mean_1993.2018.19",8.11642837524414,"19",2011
12627,"bottomT_mean_1993.2018.20",8.44230461120605,"20",2012
12627,"bottomT_mean_1993.2018.21",8.44743156433105,"21",2013
12627,"bottomT_mean_1993.2018.22",9.14478015899658,"22",2014
12627,"bottomT_mean_1993.2018.23",9.15631580352783,"23",2015
12627,"bottomT_mean_1993.2018.24",9.07074165344238,"24",2016
12627,"bottomT_mean_1993.2018.25",9.50367736816406,"25",2017
12627,"bottomT_mean_1993.2018.26",9.78218936920166,"26",2018
12628,"bottomT_mean_1993.2018.1",7.9594407081604,"1",1993
12628,"bottomT_mean_1993.2018.2",7.75417327880859,"2",1994
12628,"bottomT_mean_1993.2018.3",7.91146564483643,"3",1995
12628,"bottomT_mean_1993.2018.4",7.97476100921631,"4",1996
12628,"bottomT_mean_1993.2018.5",8.48558044433594,"5",1997
12628,"bottomT_mean_1993.2018.6",8.34842967987061,"6",1998
12628,"bottomT_mean_1993.2018.7",8.71507930755615,"7",1999
12628,"bottomT_mean_1993.2018.8",8.50975036621094,"8",2000
12628,"bottomT_mean_1993.2018.9",8.63188552856445,"9",2001
12628,"bottomT_mean_1993.2018.10",9.05450630187988,"10",2002
12628,"bottomT_mean_1993.2018.11",8.63676834106445,"11",2003
12628,"bottomT_mean_1993.2018.12",8.84459972381592,"12",2004
12628,"bottomT_mean_1993.2018.13",8.78295230865479,"13",2005
12628,"bottomT_mean_1993.2018.14",9.57649421691895,"14",2006
12628,"bottomT_mean_1993.2018.15",8.60759258270264,"15",2007
12628,"bottomT_mean_1993.2018.16",8.93530082702637,"16",2008
12628,"bottomT_mean_1993.2018.17",8.67259788513184,"17",2009
12628,"bottomT_mean_1993.2018.18",8.09836101531982,"18",2010
12628,"bottomT_mean_1993.2018.19",8.11642837524414,"19",2011
12628,"bottomT_mean_1993.2018.20",8.44230461120605,"20",2012
12628,"bottomT_mean_1993.2018.21",8.44743156433105,"21",2013
12628,"bottomT_mean_1993.2018.22",9.14478015899658,"22",2014
12628,"bottomT_mean_1993.2018.23",9.15631580352783,"23",2015
12628,"bottomT_mean_1993.2018.24",9.07074165344238,"24",2016
12628,"bottomT_mean_1993.2018.25",9.50367736816406,"25",2017
12628,"bottomT_mean_1993.2018.26",9.78218936920166,"26",2018
12629,"bottomT_mean_1993.2018.1",NA,"1",1993
12629,"bottomT_mean_1993.2018.2",NA,"2",1994
12629,"bottomT_mean_1993.2018.3",NA,"3",1995
12629,"bottomT_mean_1993.2018.4",NA,"4",1996
12629,"bottomT_mean_1993.2018.5",NA,"5",1997
12629,"bottomT_mean_1993.2018.6",NA,"6",1998
12629,"bottomT_mean_1993.2018.7",NA,"7",1999
12629,"bottomT_mean_1993.2018.8",NA,"8",2000
12629,"bottomT_mean_1993.2018.9",NA,"9",2001
12629,"bottomT_mean_1993.2018.10",NA,"10",2002
12629,"bottomT_mean_1993.2018.11",NA,"11",2003
12629,"bottomT_mean_1993.2018.12",NA,"12",2004
12629,"bottomT_mean_1993.2018.13",NA,"13",2005
12629,"bottomT_mean_1993.2018.14",NA,"14",2006
12629,"bottomT_mean_1993.2018.15",NA,"15",2007
12629,"bottomT_mean_1993.2018.16",NA,"16",2008
12629,"bottomT_mean_1993.2018.17",NA,"17",2009
12629,"bottomT_mean_1993.2018.18",NA,"18",2010
12629,"bottomT_mean_1993.2018.19",NA,"19",2011
12629,"bottomT_mean_1993.2018.20",NA,"20",2012
12629,"bottomT_mean_1993.2018.21",NA,"21",2013
12629,"bottomT_mean_1993.2018.22",NA,"22",2014
12629,"bottomT_mean_1993.2018.23",NA,"23",2015
12629,"bottomT_mean_1993.2018.24",NA,"24",2016
12629,"bottomT_mean_1993.2018.25",NA,"25",2017
12629,"bottomT_mean_1993.2018.26",NA,"26",2018
12630,"bottomT_mean_1993.2018.1",NA,"1",1993
12630,"bottomT_mean_1993.2018.2",NA,"2",1994
12630,"bottomT_mean_1993.2018.3",NA,"3",1995
12630,"bottomT_mean_1993.2018.4",NA,"4",1996
12630,"bottomT_mean_1993.2018.5",NA,"5",1997
12630,"bottomT_mean_1993.2018.6",NA,"6",1998
12630,"bottomT_mean_1993.2018.7",NA,"7",1999
12630,"bottomT_mean_1993.2018.8",NA,"8",2000
12630,"bottomT_mean_1993.2018.9",NA,"9",2001
12630,"bottomT_mean_1993.2018.10",NA,"10",2002
12630,"bottomT_mean_1993.2018.11",NA,"11",2003
12630,"bottomT_mean_1993.2018.12",NA,"12",2004
12630,"bottomT_mean_1993.2018.13",NA,"13",2005
12630,"bottomT_mean_1993.2018.14",NA,"14",2006
12630,"bottomT_mean_1993.2018.15",NA,"15",2007
12630,"bottomT_mean_1993.2018.16",NA,"16",2008
12630,"bottomT_mean_1993.2018.17",NA,"17",2009
12630,"bottomT_mean_1993.2018.18",NA,"18",2010
12630,"bottomT_mean_1993.2018.19",NA,"19",2011
12630,"bottomT_mean_1993.2018.20",NA,"20",2012
12630,"bottomT_mean_1993.2018.21",NA,"21",2013
12630,"bottomT_mean_1993.2018.22",NA,"22",2014
12630,"bottomT_mean_1993.2018.23",NA,"23",2015
12630,"bottomT_mean_1993.2018.24",NA,"24",2016
12630,"bottomT_mean_1993.2018.25",NA,"25",2017
12630,"bottomT_mean_1993.2018.26",NA,"26",2018
12631,"bottomT_mean_1993.2018.1",7.9594407081604,"1",1993
12631,"bottomT_mean_1993.2018.2",7.75417327880859,"2",1994
12631,"bottomT_mean_1993.2018.3",7.91146564483643,"3",1995
12631,"bottomT_mean_1993.2018.4",7.97476100921631,"4",1996
12631,"bottomT_mean_1993.2018.5",8.48558044433594,"5",1997
12631,"bottomT_mean_1993.2018.6",8.34842967987061,"6",1998
12631,"bottomT_mean_1993.2018.7",8.71507930755615,"7",1999
12631,"bottomT_mean_1993.2018.8",8.50975036621094,"8",2000
12631,"bottomT_mean_1993.2018.9",8.63188552856445,"9",2001
12631,"bottomT_mean_1993.2018.10",9.05450630187988,"10",2002
12631,"bottomT_mean_1993.2018.11",8.63676834106445,"11",2003
12631,"bottomT_mean_1993.2018.12",8.84459972381592,"12",2004
12631,"bottomT_mean_1993.2018.13",8.78295230865479,"13",2005
12631,"bottomT_mean_1993.2018.14",9.57649421691895,"14",2006
12631,"bottomT_mean_1993.2018.15",8.60759258270264,"15",2007
12631,"bottomT_mean_1993.2018.16",8.93530082702637,"16",2008
12631,"bottomT_mean_1993.2018.17",8.67259788513184,"17",2009
12631,"bottomT_mean_1993.2018.18",8.09836101531982,"18",2010
12631,"bottomT_mean_1993.2018.19",8.11642837524414,"19",2011
12631,"bottomT_mean_1993.2018.20",8.44230461120605,"20",2012
12631,"bottomT_mean_1993.2018.21",8.44743156433105,"21",2013
12631,"bottomT_mean_1993.2018.22",9.14478015899658,"22",2014
12631,"bottomT_mean_1993.2018.23",9.15631580352783,"23",2015
12631,"bottomT_mean_1993.2018.24",9.07074165344238,"24",2016
12631,"bottomT_mean_1993.2018.25",9.50367736816406,"25",2017
12631,"bottomT_mean_1993.2018.26",9.78218936920166,"26",2018
12632,"bottomT_mean_1993.2018.1",7.9594407081604,"1",1993
12632,"bottomT_mean_1993.2018.2",7.75417327880859,"2",1994
12632,"bottomT_mean_1993.2018.3",7.91146564483643,"3",1995
12632,"bottomT_mean_1993.2018.4",7.97476100921631,"4",1996
12632,"bottomT_mean_1993.2018.5",8.48558044433594,"5",1997
12632,"bottomT_mean_1993.2018.6",8.34842967987061,"6",1998
12632,"bottomT_mean_1993.2018.7",8.71507930755615,"7",1999
12632,"bottomT_mean_1993.2018.8",8.50975036621094,"8",2000
12632,"bottomT_mean_1993.2018.9",8.63188552856445,"9",2001
12632,"bottomT_mean_1993.2018.10",9.05450630187988,"10",2002
12632,"bottomT_mean_1993.2018.11",8.63676834106445,"11",2003
12632,"bottomT_mean_1993.2018.12",8.84459972381592,"12",2004
12632,"bottomT_mean_1993.2018.13",8.78295230865479,"13",2005
12632,"bottomT_mean_1993.2018.14",9.57649421691895,"14",2006
12632,"bottomT_mean_1993.2018.15",8.60759258270264,"15",2007
12632,"bottomT_mean_1993.2018.16",8.93530082702637,"16",2008
12632,"bottomT_mean_1993.2018.17",8.67259788513184,"17",2009
12632,"bottomT_mean_1993.2018.18",8.09836101531982,"18",2010
12632,"bottomT_mean_1993.2018.19",8.11642837524414,"19",2011
12632,"bottomT_mean_1993.2018.20",8.44230461120605,"20",2012
12632,"bottomT_mean_1993.2018.21",8.44743156433105,"21",2013
12632,"bottomT_mean_1993.2018.22",9.14478015899658,"22",2014
12632,"bottomT_mean_1993.2018.23",9.15631580352783,"23",2015
12632,"bottomT_mean_1993.2018.24",9.07074165344238,"24",2016
12632,"bottomT_mean_1993.2018.25",9.50367736816406,"25",2017
12632,"bottomT_mean_1993.2018.26",9.78218936920166,"26",2018
12633,"bottomT_mean_1993.2018.1",7.9594407081604,"1",1993
12633,"bottomT_mean_1993.2018.2",7.75417327880859,"2",1994
12633,"bottomT_mean_1993.2018.3",7.91146564483643,"3",1995
12633,"bottomT_mean_1993.2018.4",7.97476100921631,"4",1996
12633,"bottomT_mean_1993.2018.5",8.48558044433594,"5",1997
12633,"bottomT_mean_1993.2018.6",8.34842967987061,"6",1998
12633,"bottomT_mean_1993.2018.7",8.71507930755615,"7",1999
12633,"bottomT_mean_1993.2018.8",8.50975036621094,"8",2000
12633,"bottomT_mean_1993.2018.9",8.63188552856445,"9",2001
12633,"bottomT_mean_1993.2018.10",9.05450630187988,"10",2002
12633,"bottomT_mean_1993.2018.11",8.63676834106445,"11",2003
12633,"bottomT_mean_1993.2018.12",8.84459972381592,"12",2004
12633,"bottomT_mean_1993.2018.13",8.78295230865479,"13",2005
12633,"bottomT_mean_1993.2018.14",9.57649421691895,"14",2006
12633,"bottomT_mean_1993.2018.15",8.60759258270264,"15",2007
12633,"bottomT_mean_1993.2018.16",8.93530082702637,"16",2008
12633,"bottomT_mean_1993.2018.17",8.67259788513184,"17",2009
12633,"bottomT_mean_1993.2018.18",8.09836101531982,"18",2010
12633,"bottomT_mean_1993.2018.19",8.11642837524414,"19",2011
12633,"bottomT_mean_1993.2018.20",8.44230461120605,"20",2012
12633,"bottomT_mean_1993.2018.21",8.44743156433105,"21",2013
12633,"bottomT_mean_1993.2018.22",9.14478015899658,"22",2014
12633,"bottomT_mean_1993.2018.23",9.15631580352783,"23",2015
12633,"bottomT_mean_1993.2018.24",9.07074165344238,"24",2016
12633,"bottomT_mean_1993.2018.25",9.50367736816406,"25",2017
12633,"bottomT_mean_1993.2018.26",9.78218936920166,"26",2018
12634,"bottomT_mean_1993.2018.1",7.9594407081604,"1",1993
12634,"bottomT_mean_1993.2018.2",7.75417327880859,"2",1994
12634,"bottomT_mean_1993.2018.3",7.91146564483643,"3",1995
12634,"bottomT_mean_1993.2018.4",7.97476100921631,"4",1996
12634,"bottomT_mean_1993.2018.5",8.48558044433594,"5",1997
12634,"bottomT_mean_1993.2018.6",8.34842967987061,"6",1998
12634,"bottomT_mean_1993.2018.7",8.71507930755615,"7",1999
12634,"bottomT_mean_1993.2018.8",8.50975036621094,"8",2000
12634,"bottomT_mean_1993.2018.9",8.63188552856445,"9",2001
12634,"bottomT_mean_1993.2018.10",9.05450630187988,"10",2002
12634,"bottomT_mean_1993.2018.11",8.63676834106445,"11",2003
12634,"bottomT_mean_1993.2018.12",8.84459972381592,"12",2004
12634,"bottomT_mean_1993.2018.13",8.78295230865479,"13",2005
12634,"bottomT_mean_1993.2018.14",9.57649421691895,"14",2006
12634,"bottomT_mean_1993.2018.15",8.60759258270264,"15",2007
12634,"bottomT_mean_1993.2018.16",8.93530082702637,"16",2008
12634,"bottomT_mean_1993.2018.17",8.67259788513184,"17",2009
12634,"bottomT_mean_1993.2018.18",8.09836101531982,"18",2010
12634,"bottomT_mean_1993.2018.19",8.11642837524414,"19",2011
12634,"bottomT_mean_1993.2018.20",8.44230461120605,"20",2012
12634,"bottomT_mean_1993.2018.21",8.44743156433105,"21",2013
12634,"bottomT_mean_1993.2018.22",9.14478015899658,"22",2014
12634,"bottomT_mean_1993.2018.23",9.15631580352783,"23",2015
12634,"bottomT_mean_1993.2018.24",9.07074165344238,"24",2016
12634,"bottomT_mean_1993.2018.25",9.50367736816406,"25",2017
12634,"bottomT_mean_1993.2018.26",9.78218936920166,"26",2018
12635,"bottomT_mean_1993.2018.1",7.9594407081604,"1",1993
12635,"bottomT_mean_1993.2018.2",7.75417327880859,"2",1994
12635,"bottomT_mean_1993.2018.3",7.91146564483643,"3",1995
12635,"bottomT_mean_1993.2018.4",7.97476100921631,"4",1996
12635,"bottomT_mean_1993.2018.5",8.48558044433594,"5",1997
12635,"bottomT_mean_1993.2018.6",8.34842967987061,"6",1998
12635,"bottomT_mean_1993.2018.7",8.71507930755615,"7",1999
12635,"bottomT_mean_1993.2018.8",8.50975036621094,"8",2000
12635,"bottomT_mean_1993.2018.9",8.63188552856445,"9",2001
12635,"bottomT_mean_1993.2018.10",9.05450630187988,"10",2002
12635,"bottomT_mean_1993.2018.11",8.63676834106445,"11",2003
12635,"bottomT_mean_1993.2018.12",8.84459972381592,"12",2004
12635,"bottomT_mean_1993.2018.13",8.78295230865479,"13",2005
12635,"bottomT_mean_1993.2018.14",9.57649421691895,"14",2006
12635,"bottomT_mean_1993.2018.15",8.60759258270264,"15",2007
12635,"bottomT_mean_1993.2018.16",8.93530082702637,"16",2008
