"ID","Year_HGU","Meantemp","Maxtemp","Buffer"
4309,2005,8.37180709838867,9.91811847686768,"0km"
4310,2005,8.37180709838867,9.91811847686768,"0km"
4311,2005,8.37180709838867,9.91811847686768,"0km"
4312,2005,8.37180709838867,9.91811847686768,"0km"
4313,2005,8.37180709838867,9.91811847686768,"0km"
4314,2005,8.37180709838867,9.91811847686768,"0km"
4315,2005,8.37180709838867,9.91811847686768,"0km"
4316,2005,8.37180709838867,9.91811847686768,"0km"
4317,2005,8.37180709838867,9.91811847686768,"0km"
4318,2005,8.37180709838867,9.91811847686768,"0km"
4319,2005,8.37180709838867,9.91811847686768,"0km"
4320,2005,8.37180709838867,9.91811847686768,"0km"
4321,2005,8.37180709838867,9.91811847686768,"0km"
4322,2005,8.37180709838867,9.91811847686768,"0km"
4323,2005,8.37180709838867,9.91811847686768,"0km"
4324,2005,8.37180709838867,9.91811847686768,"0km"
4325,2005,8.37180709838867,9.91811847686768,"0km"
4326,2005,8.37180709838867,9.91811847686768,"0km"
4327,2005,8.37180709838867,9.91811847686768,"0km"
4328,2005,8.37180709838867,9.91811847686768,"0km"
4329,2005,8.37180709838867,9.91811847686768,"0km"
4330,2005,8.37180709838867,9.91811847686768,"0km"
4331,2005,8.37180709838867,9.91811847686768,"0km"
4332,2005,8.37180709838867,9.91811847686768,"0km"
4333,2005,8.37180709838867,9.91811847686768,"0km"
4334,2005,8.37180709838867,9.91811847686768,"0km"
4335,2005,8.37180709838867,9.91811847686768,"0km"
4336,2005,8.37180709838867,9.91811847686768,"0km"
4337,2005,8.37180709838867,9.91811847686768,"0km"
4338,2005,8.37180709838867,9.91811847686768,"0km"
4339,2005,8.37180709838867,9.91811847686768,"0km"
4340,2005,8.37180709838867,9.91811847686768,"0km"
4341,2005,8.37180709838867,9.91811847686768,"0km"
4342,2005,8.37180709838867,9.91811847686768,"0km"
4343,2005,8.37180709838867,9.91811847686768,"0km"
4344,2005,8.37180709838867,9.91811847686768,"0km"
4345,2017,4.57011651992798,13.1276893615723,"10km"
4346,2017,4.57367169857025,13.1546068191528,"15km"
4347,2017,4.57367169857025,13.1546068191528,"15km"
4348,2017,4.57367169857025,13.1546068191528,"15km"
4349,2017,4.57367169857025,13.1546068191528,"15km"
4350,2017,4.57367169857025,13.1546068191528,"15km"
4351,2017,4.57367169857025,13.1546068191528,"15km"
4352,2017,4.57367169857025,13.1546068191528,"15km"
4353,2017,4.57367169857025,13.1546068191528,"15km"
4354,2017,4.57367169857025,13.1546068191528,"15km"
4355,2017,4.57367169857025,13.1546068191528,"15km"
4356,2017,4.57367169857025,13.1546068191528,"15km"
4357,2017,NA,NA,"15km"
4358,2017,NA,NA,"15km"
4359,2017,4.57011651992798,13.1276893615723,"10km"
4360,2017,4.57011651992798,13.1276893615723,"10km"
4361,2017,4.57011651992798,13.1276893615723,"10km"
4362,2017,4.57011651992798,13.1276893615723,"10km"
4363,2017,4.57011651992798,13.1276893615723,"10km"
4364,2017,4.57011651992798,13.1276893615723,"10km"
4365,2017,4.57011651992798,13.1276893615723,"10km"
4366,2017,4.57011651992798,13.1276893615723,"10km"
4367,2017,4.57011651992798,13.1276893615723,"10km"
4368,2017,4.57011651992798,13.1276893615723,"10km"
4369,2017,4.57011651992798,13.1276893615723,"10km"
